0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.29,0.34,0.22,0.07,0.01,0.0,0.0,0.0,0.06,0.08,0.14,0.17,0.19,0.13,0.04,0.08,0.08,0.09,0.05,0.22,0.47,0.75,0.85,0.84,0.67,0.6,0.39,0.31,0.15,0.16,0.09,0.06,0.02,0.05,0.17,0.26,0.23,0.11,0.0,0.01,0.07,0.21,0.36,0.4,0.37,0.4,0.47,0.47,0.37,0.25,0.17,0.12,0.06,0.04,0.0,0.03,0.18,0.35,0.43,0.37,0.27,0.15,0.12,0.06,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.31,0.56,0.77,1.07,1.2,1.2,1.11,1.05,0.9,0.68,0.5,0.53,0.58,0.52,0.39,0.34,0.39,0.36,0.33,0.25,0.21,0.07,0.0,0.14,0.33,0.86,1.03,1.16,0.87,0.59,0.27,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.72,0.7,0.69,0.7,0.72,0.74,0.8,0.83,0.81,0.78,0.72,0.68,0.67,0.66,0.71,0.74,0.9,1.02,1.06,1.01,0.92,0.86,0.76,0.73,0.73,0.67,0.64,0.61,0.69,0.75,0.78,0.85,0.94,1.09,1.08,1.08,1.16,1.24,1.23,1.17,1.24,1.36,1.51,1.59,1.69,1.73,1.88,1.95,2.07,2.01,1.86,1.6,1.52,1.59,1.68,1.71,1.8,1.88,1.91,1.84,1.85,1.88,1.87,1.8,1.74,1.78,1.76,1.83,1.79,1.9,1.89,2.01,2.1,2.31,2.49,2.58,2.53,2.43,2.31,2.18,2.1,2.18,2.25,2.37,2.29,2.26,2.14,2.12,2.06,2.05,1.99,1.97,1.96,1.94,1.96,1.89,1.84,1.77,1.78,1.82,1.83,1.79,1.73,1.71,1.73,1.75,1.78,1.76,1.75,1.67,1.62,1.6,1.64,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.04,0.02,0.0,0.0,0.0,0.0,0.1,0.18,0.36,0.37,0.29,0.12,0.0,0.0,0.01,0.01,0.11,0.12,0.2,0.15,0.2,0.25,0.31,0.23,0.1,0.0,0.0,0.0,0.0,0.07,0.07,0.13,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.04,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.12,0.29,0.37,0.35,0.24,0.27,0.46,0.53,0.48,0.37,0.37,0.38,0.46,0.47,0.45,0.26,0.11,0.0,0.12,0.27,0.47,0.61,0.73,0.81,0.8,0.76,0.73,0.68,0.57,0.44,0.44,0.57,0.76,0.96,1.07,1.08,1.0,0.92,0.86,0.8,0.74,0.62,0.48,0.36,0.29,0.26,0.26,0.28,0.31,0.32,0.3,0.19,0.14,0.13,0.2,0.18,0.15,0.13,0.12,0.11,0.09,0.09,0.08,0.08,0.06,0.05,0.06,0.06,0.08,0.07,0.08,0.09,0.07,0.05,0.01,0.01,0.02,0.02,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,1.94,1.97,1.86,1.92,1.92,2.09,2.03,2.01,1.79,1.87,1.75,1.83,1.77,1.88,1.98,1.99,1.99,1.88,1.92,2.07,2.24,2.4,2.45,2.8,2.96,2.51,1.62,1.53,2.08,2.77,2.97,3.01,3.23,3.16,2.63,2.0,1.98,2.72,3.36,3.59,3.59,3.49,3.37,3.31,3.47,3.57,2.95,2.16,1.39,2.0,2.84,3.59,3.8,3.86,4.04,3.99,3.94,3.93,3.95,3.92,3.86,3.71,3.79,3.9,4.1,4.28,4.32,4.44,4.34,4.51,4.47,4.5,4.34,4.29,4.28,4.29,4.2,4.11,4.09,4.09,4.09,3.91,3.46,3.29,3.27,3.82,3.8,3.83,3.62,3.62,3.62,3.62,3.76,3.72,3.79,3.73,3.87,3.81,3.91,3.88,3.87,3.75,3.57,3.49,3.49,3.53,3.69,3.68,3.71,3.57,3.62,3.55,3.55,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.03,0.02,0.01,0.01,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.09,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.13,0.27,0.32,0.42,0.37,0.28,0.1,0.04,0.02,0.04,0.02,0.02,0.0,0.02,0.02,0.05,0.09,0.1,0.12,0.14,0.15,0.13,0.06,0.03,0.0,0.0,0.0,0.05,0.07,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.19,0.17,0.16,0.15,0.2,0.2,0.23,0.22,0.18,0.2,0.24,0.32,0.34,0.33,0.29,0.18,0.12,0.16,0.19,0.27,0.26,0.34,0.41,0.58,0.73,0.78,0.76,0.7,0.72,0.86,1.2,1.58,1.8,1.84,1.74,1.66,1.52,1.41,1.27,1.07,0.94,0.85,0.94,1.05,1.21,1.19,0.9,0.56,0.28,0.39,0.6,0.89,1.06,1.18,1.17,1.04,0.8,0.6,0.38,0.3,0.33,0.47,0.67,0.88,1.05,1.12,1.17,1.25,1.33,1.21,1.1,1.05,1.09,1.01,0.89,0.79,0.76,0.79,0.83,0.92,0.94,0.91,0.84,0.77,0.69,0.68,0.64,0.62,0.54,0.47,0.46,0.49,0.54,0.51,0.48,0.47,0.51,0.49,0.52,0.46,0.44,0.37,0.41,0.41,0.39,0.39,0.43,0.48,0.41,0.37,0.36,0.38,0.35,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.15,0.23,0.25,0.31,0.36,0.41,0.45,0.46,0.48,0.48,0.56,0.68,0.86,1.08,1.34,1.54,1.57,1.47,1.31,1.17,1.08,1.07,1.1,1.11,0.96,0.71,0.47,0.35,0.37,0.41,0.56,0.82,1.15,1.42,1.54,1.52,1.4,1.2,0.93,0.64,0.46,0.48,0.71,1.04,1.37,1.58,1.64,1.55,1.45,1.33,1.27,1.07,0.8,0.53,0.4,0.34,0.31,0.27,0.3,0.32,0.32,0.32,0.31,0.33,0.27,0.25,0.22,0.2,0.17,0.15,0.14,0.14,0.13,0.11,0.1,0.07,0.07,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.22,0.62,0.92,1.0,0.76,0.45,0.26,0.21,0.27,0.32,0.32,0.29,0.18,0.08,0.02,0.02,0.0,0.0,0.03,0.17,0.36,0.5,0.58,0.64,0.72,0.64,0.47,0.28,0.22,0.2,0.26,0.37,0.52,0.47,0.38,0.19,0.15,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.07,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
