0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.06,0.39,0.67,0.91,0.88,0.81,0.67,0.43,0.23,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.16,0.26,0.32,0.31,0.25,0.29,0.28,0.31,0.4,0.5,0.47,0.36,0.36,0.32,0.21,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.25,0.24,0.25,0.17,0.34,0.44,0.58,0.52,0.43,0.29,0.21,0.22,0.24,0.26,0.18,0.09,0.03,0.0,0.0,0.0,0.01,0.01,0.1,0.11,0.13,0.12,0.13,0.17,0.08,0.06,0.0,0.0,0.0,0.0,0.04,0.07,0.1,0.09,0.06,0.03,0.0,0.05,0.07,0.07,0.06,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.11,0.16,0.1,0.08,0.19,0.38,0.5,0.43,0.31,0.15,0.13,0.1,0.11,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.18,0.11,0.22,0.13,0.11,0.0,0.0,0.0,0.0,0.03,0.06,0.06,0.03,0.02,0.02,0.08,0.07,0.22,0.22,0.25,0.09,0.11,0.08,0.09,0.13,0.22,0.32,0.2,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.92,1.01,1.03,1.08,1.08,1.25,1.24,1.32,1.16,1.13,0.98,1.0,0.9,0.94,0.97,1.1,1.15,1.07,1.0,0.91,1.03,1.13,1.35,1.41,1.51,1.53,1.49,1.33,1.21,1.2,1.22,1.17,1.09,1.14,1.22,1.29,1.34,1.32,1.33,1.29,1.34,1.3,1.33,1.25,1.28,1.22,1.24,1.18,1.1,1.05,1.12,1.23,1.43,1.54,1.6,1.49,1.38,1.42,1.47,1.51,1.43,1.35,1.19,1.13,1.13,1.26,1.34,1.3,1.21,1.11,1.12,1.19,1.25,1.28,1.31,1.29,1.16,1.07,0.99,1.07,1.1,1.13,1.13,1.09,1.1,1.28,1.39,1.39,1.23,1.2,1.33,1.35,1.36,1.25,1.2,1.12,1.17,1.21,1.26,1.18,1.21,1.19,1.16,1.11,1.07,1.04,0.99,0.96,0.93,1.02,1.09,1.21,1.22,1.17,1.06,1.0,1.02,1.13,1.17,1.2,1.17,1.22,1.19,1.14,1.09,1.06,1.02,1.07,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.02,0.07,0.11,0.1,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.23,0.3,0.37,0.31,0.23,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.11,0.12,0.12,0.13,0.13,0.13,0.07,0.03,0.04,0.14,0.12,0.11,0.05,0.05,0.13,0.09,0.09,0.01,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.18,0.43,0.54,0.73,0.69,0.72,0.63,0.64,0.65,0.65,0.78,0.93,1.1,1.1,1.12,1.03,0.99,0.96,0.96,0.9,0.77,0.68,0.53,0.39,0.23,0.18,0.2,0.29,0.45,0.66,0.84,0.99,1.08,1.2,1.33,1.44,1.49,1.49,1.48,1.46,1.41,1.34,1.2,0.94,0.56,0.21,0.04,0.0,0.0,0.0,0.0,0.03,0.13,0.33,0.54,0.68,0.73,0.79,0.86,0.88,0.78,0.65,0.51,0.45,0.39,0.31,0.17,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.49,1.5,1.44,1.49,1.35,1.3,1.16,1.27,1.37,1.45,1.53,1.63,1.55,1.46,1.37,1.54,1.61,1.62,1.67,1.72,2.03,2.11,2.39,2.26,2.31,2.03,1.8,1.82,2.12,2.4,2.43,2.33,2.24,2.22,2.08,2.05,2.05,2.15,2.09,2.08,2.08,2.11,1.99,1.81,1.69,1.51,1.61,1.75,2.06,2.12,2.19,2.15,2.29,2.51,2.75,2.82,2.86,2.79,2.89,2.89,2.89,2.69,2.42,2.08,1.83,1.55,1.55,1.55,1.65,1.72,1.83,2.14,2.27,2.36,2.25,2.31,2.43,2.46,2.38,2.13,2.03,1.86,1.79,1.78,1.83,1.94,1.98,1.94,1.83,1.61,1.64,1.64,1.86,1.81,1.9,1.62,1.55,1.38,1.5,1.26,1.24,1.23,1.37,1.37,1.24,1.33,1.42,1.54,1.45,1.27,1.1,1.04,1.08,1.14,1.19,1.13,1.2,1.19,1.27,1.28,1.26,1.27,1.14,1.06,0.89,0.95,0.91,0.98,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.19,0.2,0.06,0.0,0.0,0.0,0.0,0.04,0.09,0.17,0.23,0.33,0.39,0.44,0.31,0.17,0.04,0.13,0.29,0.44,0.53,0.63,0.76,0.9,1.0,1.21,1.18,1.12,0.93,0.9,0.82,0.67,0.51,0.31,0.16,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.23,0.37,0.4,0.33,0.27,0.24,0.19,0.11,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46,0.39,0.31,0.25,0.2,0.2,0.2,0.21,0.2,0.18,0.21,0.27,0.35,0.43,0.5,0.67,0.98,1.28,1.54,1.66,1.79,1.79,1.92,2.04,2.31,2.5,2.76,2.83,2.68,2.59,2.58,2.71,2.65,2.62,2.39,2.35,2.26,2.4,2.42,2.49,2.63,2.63,2.46,2.21,2.06,2.17,2.36,2.64,2.85,2.99,3.06,3.03,2.98,2.95,2.97,3.03,3.04,3.04,3.06,3.05,3.08,2.96,2.66,2.04,1.27,0.57,0.16,0.0,0.03,0.13,0.23,0.29,0.63,1.27,1.95,2.32,2.52,2.6,2.65,2.55,2.56,2.6,2.61,2.48,2.18,1.6,1.12,0.97,0.99,0.99,0.65,0.49,0.4,0.49,0.58,0.61,0.69,0.73,0.72,0.64,0.57,0.57,0.57,0.57,0.5,0.45,0.43,0.42,0.4,0.36,0.33,0.32,0.33,0.34,0.28,0.22,0.22,0.25,0.26,0.24,0.27,0.26,0.24,0.17,0.2,0.22,0.24,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.17,0.21,0.14,0.07,0.02,0.02,0.0,0.0,0.01,0.16,0.37,0.6,0.68,0.59,0.48,0.29,0.17,0.05,0.01,0.04,0.1,0.23,0.41,0.53,0.59,0.59,0.64,0.68,0.73,0.74,0.77,0.8,0.84,0.85,0.86,0.85,0.71,0.47,0.19,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.27,0.43,0.54,0.4,0.26,0.16,0.13,0.12,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.58,0.56,0.64,0.68,0.72,0.67,0.62,0.54,0.52,0.5,0.56,0.56,0.56,0.57,0.57,0.55,0.54,0.51,0.52,0.48,0.65,0.72,0.96,1.14,1.19,1.06,0.88,0.72,0.44,0.15,0.0,0.0,0.0,0.0,0.0,0.13,0.42,0.8,0.93,0.88,0.71,0.63,0.57,0.5,0.42,0.39,0.33,0.35,0.38,0.45,0.49,0.42,0.56,0.62,0.67,0.6,0.65,0.73,0.75,0.73,0.76,0.67,0.63,0.58,0.73,0.78,0.95,0.92,1.01,0.84,0.74,0.61,0.65,0.89,1.01,0.92,0.68,0.51,0.55,0.63,0.7,0.8,0.84,0.83,0.66,0.37,0.14,0.06,0.18,0.2,0.17,0.09,0.16,0.3,0.47,0.48,0.4,0.28,0.36,0.41,0.41,0.39,0.4,0.37,0.29,0.32,0.37,0.36,0.27,0.29,0.32,0.29,0.22,0.2,0.17,0.12,0.1,0.11,0.2,0.2,0.2,0.13,0.12,0.11,0.13,0.13,0.1,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
