0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.24,0.42,0.52,0.59,0.62,0.71,0.68,0.75,0.88,1.02,1.08,1.03,1.04,0.95,0.93,0.75,0.69,0.61,0.73,0.85,0.86,0.72,0.6,0.56,0.62,0.64,0.54,0.53,0.53,0.63,0.75,0.89,1.06,1.14,1.22,1.24,1.26,1.18,1.04,0.82,0.67,0.57,0.46,0.42,0.31,0.2,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.09,0.0,0.11,0.16,0.24,0.25,0.24,0.36,0.41,0.45,0.33,0.27,0.18,0.1,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.03,0.06,0.06,0.03,0.0,0.0,0.0,0.14,0.41,0.73,0.87,0.87,0.78,0.7,0.49,0.29,0.1,0.02,0.0,0.0,0.01,0.04,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.15,0.21,0.3,0.32,0.31,0.26,0.31,0.42,0.42,0.33,0.28,0.27,0.21,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.17,0.17,0.14,0.19,0.28,0.27,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.03,0.04,0.08,0.06,0.08,0.08,0.12,0.15,0.18,0.2,0.17,0.17,0.18,0.25,0.38,0.49,0.56,0.57,0.59,0.63,0.65,0.65,0.64,0.61,0.57,0.38,0.19,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.06,0.16,0.26,0.35,0.42,0.49,0.51,0.58,0.66,0.59,0.41,0.28,0.27,0.2,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,1.02,1.06,1.28,1.17,1.12,1.05,1.14,1.19,1.25,1.3,1.31,1.36,1.34,1.33,1.26,1.19,1.03,0.94,0.92,0.99,0.99,1.06,1.05,1.15,1.13,1.15,1.07,1.01,0.92,0.79,0.55,0.43,0.43,0.42,0.41,0.25,0.21,0.07,0.14,0.46,0.69,0.59,0.37,0.36,0.49,0.43,0.46,0.48,0.54,0.58,0.61,0.71,0.59,0.52,0.56,0.64,0.82,0.86,0.85,0.78,0.66,0.61,0.65,0.69,0.7,0.76,0.85,0.99,0.97,0.92,0.84,0.84,0.94,0.96,0.67,0.35,0.34,0.68,1.14,1.35,1.43,1.29,1.08,0.96,0.73,0.63,0.59,0.64,0.7,0.68,0.72,0.77,0.67,0.66,0.75,0.92,0.97,0.94,0.98,0.95,0.98,0.97,1.06,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.46,0.5,0.52,0.51,0.46,0.48,0.5,0.49,0.52,0.51,0.55,0.53,0.53,0.49,0.45,0.4,0.37,0.32,0.24,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.07,0.04,0.06,0.02,0.06,0.08,0.15,0.11,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.03,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.03,0.01,0.01,0.05,0.07,0.07,0.01,0.0,0.0,0.09,0.28,0.52,0.64,0.71,0.68,0.71,0.69,0.72,0.77,0.76,0.59,0.31,0.08,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.04,0.02,0.0,0.02,0.03,0.06,0.05,0.03,0.01,0.0,0.0,0.0,0.25,0.5,0.69,0.66,0.69,0.68,0.74,0.72,0.64,0.37,0.12,0.0,0.01,0.19,0.43,0.79,1.04,1.2,1.27,1.22,1.15,1.13,1.23,1.25,1.18,0.91,0.64,0.3,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.14,0.24,0.23,0.34,0.32,0.3,0.13,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,1.5,1.47,1.48,1.47,1.52,1.55,1.55,1.55,1.56,1.61,1.65,1.7,1.76,1.8,1.81,1.81,1.81,1.89,2.0,2.16,2.3,2.41,2.5,2.55,2.58,2.58,2.57,2.54,2.46,2.32,2.08,1.83,1.54,1.3,1.11,1.06,1.08,1.01,0.79,0.61,0.54,0.61,0.76,0.94,1.09,1.13,1.04,0.97,0.88,0.86,0.82,0.88,0.94,0.97,0.99,1.04,1.15,1.29,1.4,1.36,1.23,1.07,1.06,1.08,1.16,1.27,1.42,1.63,1.83,2.1,2.25,2.35,2.37,2.38,2.41,2.33,2.19,1.96,1.75,1.59,1.47,1.38,1.31,1.23,1.18,1.11,1.1,1.09,1.1,1.09,1.06,1.08,1.14,1.26,1.33,1.41,1.42,1.48,1.49,1.51,1.5,1.5,1.48,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98,1.05,1.08,1.12,1.07,1.15,1.12,1.14,1.09,1.08,1.08,1.05,0.98,0.89,0.89,0.86,0.85,0.66,0.5,0.3,0.21,0.2,0.22,0.23,0.2,0.26,0.31,0.39,0.26,0.17,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.1,0.1,0.04,0.01,0.01,0.04,0.2,0.29,0.38,0.33,0.39,0.35,0.3,0.18,0.24,0.33,0.58,0.76,1.02,1.1,1.19,1.11,1.1,1.03,1.05,1.09,1.16,1.2,1.15,0.97,0.77,0.62,0.51,0.47,0.43,0.43,0.42,0.52,0.51,0.42,0.32,0.36,0.47,0.53,0.57,0.67,0.77,0.88,0.93,1.01,1.07,1.03,0.97,0.95,0.97,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
